City,Locality,Restaurants,Avg_Rating,Avg_PriceRange
Noida,Sector 44,23,3.130769230769231,1.5217391304347827
Noida,Sector 12,22,2.92,1.3181818181818181
Noida,Sector 53,19,2.933333333333333,1.4736842105263157
Noida,"Supertech Shopprix Mall, Sector 61",19,2.8117647058823527,2.1052631578947367
Noida,Sector 93,18,3.125,1.4444444444444444
Noida,"Spice World Mall, Sector 25",16,3.05,1.9375
Noida,"Gardens Galleria, Sector 38 Noida",14,3.7714285714285714,2.0714285714285716
Noida,"Jaipuria Plaza, Sector 26, Noida",13,3.216666666666667,1.5384615384615385
Noida,Sector 34,13,3.025,1.5384615384615385
Noida,Sector 38,13,3.2125,1.5384615384615385
Noida,Sector 58,13,3.0,1.3076923076923077
Noida,Sector 63,12,2.6,1.25
Noida,Sector 16,11,3.442857142857143,1.6363636363636365
Noida,Sector 48,10,2.8625,1.5
Noida,Sector 2,9,3.0,1.6666666666666667
Noida,Sector 22,9,2.8333333333333335,1.3333333333333333
Noida,Sector 45,9,3.15,1.3333333333333333
Noida,"Ganga Shopping Complex, Sector 29",8,3.2142857142857144,2.0
Noida,Sector 11,8,3.1399999999999997,1.625
Noida,Sector 125,8,3.4799999999999995,1.25
Noida,Sector 31,8,3.0200000000000005,1.25
Noida,"MSX Mall, Greater Noida",7,3.033333333333333,1.2857142857142858
Noida,Sector 10,7,3.266666666666667,1.2857142857142858
Noida,Sector 29,7,3.3600000000000003,1.2857142857142858
Noida,Sector 59,7,2.85,1.2857142857142858
Noida,Sector 71,7,3.0,1.2857142857142858
Noida,Sector 25,6,3.025,1.5
Noida,Sector 28,6,3.1166666666666667,1.3333333333333333
Noida,Sector 47,6,3.2,1.3333333333333333
Noida,Sector 65,6,3.0,1.3333333333333333
Noida,"Ansal Plaza Mall, Greater Noida",5,3.15,1.8
Noida,Sector 3,5,3.233333333333333,1.2
Noida,Sector 33,5,3.1999999999999997,1.0
Noida,Sector 52,5,3.05,1.2
Noida,Sector 56,5,2.8333333333333335,1.4
Noida,Sector 61,5,3.25,1.2
Noida,"Tulip Mall, Sector 48, Noida",5,2.6,1.6
Noida,Brahmaputra Shopping Complex,4,3.525,1.0
Noida,"Centre Stage Mall, Sector 18",4,3.1,3.25
Noida,"Jaypee Greens Golf & Spa Resort, Surajpur",4,3.25,3.25
Noida,Sector 19,4,3.2,1.5
Noida,Sector 49,4,3.233333333333333,1.25
Noida,"Harsha Mall, Greater Noida",3,2.9,1.6666666666666667
Noida,"Hotel Golf View, Sector 37, Noida",3,3.0,3.3333333333333335
Noida,"Park Plaza Hotel, Sector 55, Noida",3,3.5666666666666664,3.3333333333333335
Noida,Sector 20,3,2.8,1.3333333333333333
Noida,Sector 21,3,3.15,1.3333333333333333
Noida,Sector 26,3,3.3,1.3333333333333333
Noida,Sector 39,3,3.1333333333333333,1.6666666666666667
Noida,Sector 5,3,3.65,1.0
Noida,Sector 60,3,,1.3333333333333333
Noida,Sector 7,3,3.0,1.6666666666666667
Noida,"Fortune Inn Grazia, Sector 27, Noida",2,3.3,3.5
Noida,"Jaypee Greens, Greater Noida, Noida",2,3.3,3.5
Noida,"Logix Cyber Park, Sector 62, Noida",2,,1.0
Noida,"Mosaic Hotels, Sector 18, Noida ",2,3.25,3.5
Noida,Sector 1,2,,1.0
Noida,Sector 30,2,3.7,2.0
Noida,Sector 4,2,3.3,1.5
Noida,Sector 40,2,3.4,1.0
Noida,Sector 55,2,2.9,1.0
Noida,Sector 8,2,3.2,1.0
Noida,"Shopprix Mall, Sector 61, Noida",2,3.1,1.5
Noida,Golf Course,1,,2.0
Noida,"Park Ascent, Sector 62, Noida",1,,4.0
Noida,"Radisson Blu, Sector 18, Noida",1,3.5,4.0
Noida,Sector 127,1,,1.0
Noida,Sector 57,1,,1.0
Noida,Sector 6,1,3.1,1.0
Noida,Sector 83,1,3.2,1.0
Ojo Caliente,Ojo Caliente,1,3.6,3.0
Orlando,Winter Park,6,4.283333333333334,2.5
Orlando,I-Drive/Universal,4,4.475,3.5
Orlando,Disney: Downtown Disney,2,4.5,3.5
Orlando,Mills 50,2,4.5,2.0
Orlando,Church Street District,1,4.4,3.0
Orlando,Disney World Area,1,4.5,3.0
Orlando,Restaurant Row,1,4.4,4.0
Orlando,Sanford,1,4.8,3.0
Orlando,The Milk District,1,4.9,2.0
Orlando,Windermere,1,4.9,3.0
Palm Cove,Palm Cove,1,4.4,3.0
Panchkula,Sector 9,1,4.2,4.0
Pasay City,"SM by the Bay, Mall of Asia Complex, Pasay City",2,4.1,4.0
Pasay City,"Sofitel Philippine Plaza Manila, Pasay City",1,4.9,4.0
Pasig City,Kapitolyo,3,4.633333333333334,3.0
Patna,Fraser Road Area,4,3.475,2.75
Patna,Golambar,4,3.425,2.0
Patna,Lodipur,3,3.4,2.6666666666666665
Patna,Sri Krishnapuri,3,3.3333333333333335,2.0
Patna,Khajpura,2,3.5,2.5
Patna,Anandpuri,1,3.5,2.0
Patna,"Hotel Maurya, Lodipur",1,3.7,4.0
Patna,"Maurya Lok, Fraser Road Area",1,3.6,2.0
Patna,Patliputra Colony,1,3.5,3.0
Paynesville,Paynesville,1,2.6,4.0
Penola,Penola,1,3.4,2.0
Pensacola,Pensacola,12,4.2,2.25
Pensacola,Pensacola Beach,5,4.0600000000000005,2.8
Pensacola,Perdido Key,2,4.550000000000001,2.0
Pensacola,Navarre,1,4.2,2.0
Phillip Island,Phillip Island,1,3.7,2.0
Pocatello,Pocatello,16,3.6866666666666665,1.875
Pocatello,Lava Hot Springs,2,3.6,1.0
Pocatello,Blackfoot,1,3.7,1.0
Pocatello,Chubbuck,1,3.5,3.0
Potrero,Potrero,1,3.3,2.0
Pretoria,Brooklyn,3,4.3999999999999995,4.0
Pretoria,Waterkloof,3,4.166666666666667,3.0
Pretoria,Faerie Glen,2,4.05,4.0
Pretoria,"Menlyn Shopping Centre, Menlyn",2,3.7,3.5
Pretoria,"The Club Centre, Hazelwood, Near Waterkloof",2,4.3,4.0
Pretoria,Garsfontein,1,4.3,4.0
Pretoria,"Glenfair Boulevard, Lynnwood  ",1,3.8,4.0
Pretoria,"Greenlyn Village, Menlopark, Near Lynnwood",1,4.4,3.0
Pretoria,Lynnwood,1,4.3,4.0
Pretoria,"Menlyn Boutique Hotel, Menlyn",1,4.4,4.0
Pretoria,"Menlyn Maine, Waterkloof Glen",1,3.9,4.0
Pretoria,"Waterglen Shopping Centre, Garsfontein",1,4.0,3.0
Pretoria,West Park,1,4.9,4.0
Princeton,Princeton,1,4.0,4.0
Puducherry,White Town,8,3.625,3.0
Puducherry,MG Road,5,3.8600000000000003,2.6
Puducherry,Auroville,2,3.8,2.5
Puducherry,"The Promenade, White Town",2,3.8,4.0
Puducherry,Heritage Town,1,3.7,2.0
Puducherry,"Hotel De Pondicherry, White Town",1,3.5,4.0
Puducherry,"Villa Shanti, White Town",1,3.9,4.0
Pune,Koregaon Park,4,4.25,2.5
Pune,Kalyani Nagar,3,4.2,3.0
Pune,Baner,2,3.95,3.5
Pune,Senapati Bapat Road,2,4.15,2.5
Pune,"Balewadi High Street, Balewadi",1,4.5,3.0
Pune,Deccan Gymkhana,1,4.8,3.0
Pune,Law College Road,1,4.0,3.0
Pune,"Phoenix Market City, Viman Nagar",1,4.5,3.0
Pune,"R Deccan Mall, JM Road",1,4.5,3.0
Pune,Ravet,1,4.2,3.0
Pune,"Spot 18 Mall, Pimple Saudagar",1,3.6,4.0
Pune,Viman Nagar,1,4.1,3.0
Pune,Wakad,1,4.4,3.0
Quezon City,"UP Town Center, Diliman, Quezon City",1,4.8,3.0
Ranchi,Lalpur,6,3.4499999999999997,1.6666666666666667
Ranchi,Hindpiri,3,3.5666666666666664,1.3333333333333333
Ranchi,Kanka,3,3.266666666666667,1.6666666666666667
Ranchi,Harmu,2,3.45,2.0
Ranchi,Gandhi Nagar,1,3.3,3.0
Ranchi,"Hotel Capitol Hill, Hindpiri",1,3.7,3.0
Ranchi,Kadru,1,3.6,3.0
Ranchi,"Radisson Blu, Hindpiri",1,3.4,4.0
Ranchi,"Spring City Mall, Doranda",1,3.5,2.0
Ranchi,"The Royal Retreat, Bariatu",1,3.5,3.0
Randburg,Linden,1,4.3,3.0
Rest of Hawaii,Waikiki,7,4.314285714285715,2.4285714285714284
Rest of Hawaii,Lahaina,5,4.36,2.0
Rest of Hawaii,Kihei,4,4.35,2.5
Rest of Hawaii,Kahuku,1,4.5,2.0
Rest of Hawaii,Kailua Kona,1,4.7,3.0
Rest of Hawaii,Kaimuki,1,4.7,1.0
Rest of Hawaii,Paia,1,4.9,4.0
Rio de Janeiro,Copacabana,3,4.466666666666667,3.3333333333333335
Rio de Janeiro,Ipanema,3,4.7,3.6666666666666665
Rio de Janeiro,Leblon,2,4.5,4.0
Rio de Janeiro,Leme,2,4.2,3.0
Rio de Janeiro,Barra da Tijuca,1,4.0,4.0
Rio de Janeiro,Centro,1,4.8,4.0
Rio de Janeiro,"Galeria River, Copacabana",1,4.8,3.0
Rio de Janeiro,Gï¿½ï¿½vea,1,4.9,4.0
Rio de Janeiro,Lagoa,1,4.3,3.0
Rio de Janeiro,"Le Monde, Barra da Tijuca",1,4.0,4.0
Rio de Janeiro,Madureira,1,,3.0
Rio de Janeiro,Santa Teresa,1,4.7,4.0
Rio de Janeiro,Tijuca,1,4.6,3.0
Rio de Janeiro,Urca,1,4.3,3.0
San Juan City,Addition Hills,1,4.2,3.0
San Juan City,Little Baguio,1,4.3,3.0
Sandton,Bryanston,2,4.4,3.5
Sandton,"Pineslopes Shopping Centre, Fourways",2,4.35,4.0
Sandton,"Bryanston Shopping Centre, Bryanston",1,4.4,4.0
Sandton,Illovo,1,4.2,3.0
Sandton,"Melrose Arch, Melrose ",1,4.1,4.0
Sandton,"Nelson Mandela Square, Sandown",1,4.3,4.0
Sandton,"Nicolway Shopping Centre, Bryanston",1,4.6,4.0
Sandton,"Post Office Center, Illovo",1,4.4,4.0
Sandton,"Waterfall Corner Mall, Midrand",1,3.8,4.0
Santa Rosa,"Nuvali, Don Jose, Santa Rosa",1,3.6,3.0
Santa Rosa,"Solenad 3, Don Jose, Santa Rosa",1,4.0,3.0
Savannah,Savannah,18,4.188888888888889,2.388888888888889
Savannah,Tybee Island,2,3.8499999999999996,2.0
Secunderabad,Karkhana,1,4.4,2.0
Secunderabad,Sainikpuri,1,4.6,2.0
Sharjah,Abu Shagara,3,3.933333333333333,3.3333333333333335
Sharjah,Al Majaz,3,4.033333333333333,3.3333333333333335
Sharjah,University City,3,4.166666666666667,3.3333333333333335
Sharjah,Al Mareija,2,4.15,3.0
Sharjah,Al Nahda,2,3.3,2.5
Sharjah,Al Khan,1,4.3,3.0
Sharjah,Al Nud,1,4.2,3.0
Sharjah,"Al Qasba, Al Khan",1,4.2,4.0
Sharjah,Halwan Suburb,1,3.8,4.0
Sharjah,"Majaz Waterfront, Al Majaz 3",1,3.9,4.0
Sharjah,Muwailih Commercial,1,4.8,3.0
Sharjah,"Sahara Centre, Al Nahda",1,4.1,4.0
Singapore,"Marina Centre, Downtown Core",3,3.5666666666666664,3.6666666666666665
Singapore,"Lavender, Kallang",2,3.45,3.5
Singapore,"Bayfront Avenue, Downtown Core",1,3.4,4.0
Singapore,"Bayfront Subzone, Downtown Core",1,4.0,4.0
Singapore,"Cantonment Road, Outram",1,3.8,4.0
Singapore,"Chinatown, Outram",1,3.1,4.0
Singapore,"City Hall, Downtown Core",1,3.8,4.0
Singapore,"Duxton Hill, Outram",1,3.9,4.0
Singapore,"Haji Lane, Rochor",1,4.2,2.0
Singapore,"Hillcrest, Bukit Timah",1,4.1,4.0
Singapore,"Kay Siang Road, Tanglin",1,3.2,3.0
Singapore,"Neil Road, Outram",1,3.1,4.0
Singapore,"North Bridge Road, Rochor",1,3.2,4.0
Singapore,"Robertson Quay, Singapore River",1,3.2,4.0
Singapore,"Sungai Pinang, Rochor",1,3.8,3.0
Singapore,"Telok Ayer Street, Outram",1,3.9,3.0
Singapore,"Victoria, Rochor",1,3.2,4.0
Sioux City,Sioux City,18,3.783333333333333,1.7222222222222223
Sioux City,Le Mars,1,3.7,3.0
Sioux City,South Sioux City,1,3.5,4.0
Surat,Piplod,4,4.05,3.0
Surat,Vesu,4,3.6,2.75
Surat,Adajan Gam,3,3.933333333333333,2.6666666666666665
Surat,Athwa,3,4.033333333333334,2.3333333333333335
Surat,City Light,3,4.133333333333333,2.3333333333333335
Surat,"Golden Square, City Light",1,3.7,3.0
Surat,"International Business Center, Piplod",1,4.2,3.0
Surat,Nanpura,1,3.9,2.0
Sï¿½ï¿½o Paulo,Itaim Bibi,3,4.25,3.0
Sï¿½ï¿½o Paulo,Jardim Paulista,3,3.733333333333333,4.0
Sï¿½ï¿½o Paulo,"Bela Vista, Centro",2,4.45,4.0
Sï¿½ï¿½o Paulo,Consolaï¿½_ï¿½ï¿½o,2,3.5999999999999996,3.5
Sï¿½ï¿½o Paulo,Repï¿½_blica,2,4.35,4.0
Sï¿½ï¿½o Paulo,"Hotel Unique, Jardim Paulista",1,4.8,4.0
Sï¿½ï¿½o Paulo,Moema,1,3.9,4.0
Sï¿½ï¿½o Paulo,Pinheiros,1,4.3,4.0
Sï¿½ï¿½o Paulo,"Shopping Metrï¿½ï¿½ Santa Cruz, Vila Mariana",1,,3.0
Sï¿½ï¿½o Paulo,"Shopping Morumbi, Santo Amaro",1,,2.0
Sï¿½ï¿½o Paulo,Vila Maria,1,4.4,4.0
Sï¿½ï¿½o Paulo,Vila Mariana,1,4.6,3.0
Sï¿½ï¿½o Paulo,Vila Sï¿½ï¿½nia,1,4.1,4.0
Tagaytay City,Tagaytay City,1,4.5,3.0
Taguig City,"SM Aura Premier, Bonifacio Global City, Taguig City",2,4.6,4.0
Taguig City,"BGC Stopover Pavillion, Bonifacio Global City",1,4.5,2.0
Taguig City,Bonifacio Global City,1,4.4,4.0
Tampa Bay,Hyde Park,5,4.26,3.0
Tampa Bay,Downtown St Petersburg,4,4.225,2.0
Tampa Bay,Seminole Heights,3,4.433333333333334,2.3333333333333335
Tampa Bay,Clearwater,1,4.6,2.0
Tampa Bay,Indian Rocks/Indian Shores,1,4.2,3.0
Tampa Bay,Kenwood,1,4.9,1.0
Tampa Bay,Madeira Beach/Redington Beach,1,4.5,3.0
Tampa Bay,New Tampa,1,4.9,3.0
Tampa Bay,Northeast St Petersburg,1,4.5,3.0
Tampa Bay,Palma Ceia,1,4.7,3.0
Tampa Bay,Ybor City,1,4.4,3.0
Tangerang,"Alam Sutera Town Center, Serpong Utara",1,3.7,3.0
Tangerang,Pondok Aren,1,4.9,3.0
Tanunda,Tanunda,1,4.4,3.0
Trentham East,Trentham East,1,4.1,2.0
Vadodara,Alkapuri,8,4.1,2.75
Vadodara,Vadiwadi,8,4.075,2.375
Vadodara,Diwalipura,1,3.8,3.0
Vadodara,"Hotel Express Towers, Alkapuri",1,4.0,2.0
Vadodara,"M Cube Mall, Vadiwadi",1,3.8,3.0
Vadodara,Panchvati,1,3.5,3.0
Valdosta,Valdosta,20,3.715,2.25
Varanasi,Bhelupur,3,3.5,2.3333333333333335
Varanasi,Dashaswmedh Road,3,3.6666666666666665,1.6666666666666667
Varanasi,Lanka,3,3.4,2.6666666666666665
Varanasi,Assi Ghat,2,3.55,2.5
Varanasi,Nadesar,2,3.5,2.5
Varanasi,"Radisson Hotel, Nadesar",2,3.3,3.5
Varanasi,Sigra,2,3.35,2.0
Varanasi,Godaulia,1,4.1,1.0
Varanasi,Shivala,1,3.5,4.0
Varanasi,Sunderpur,1,3.5,3.0
Vernonia,Vernonia,1,4.3,1.0
Victor Harbor,Victor Harbor,1,3.6,2.0
Vineland Station,Vineland Station,1,4.3,4.0
Vizag,Dwaraka Nagar,2,4.25,1.5
Vizag,Kirlampudi Layout,2,4.35,3.5
Vizag,Lawsons Bay,2,3.7,2.0
Vizag,Maharani Peta,2,3.6500000000000004,2.0
Vizag,Siripuram,2,4.0,2.0
Vizag,"CMR Central Mall, Maddilapalem",1,4.6,2.0
Vizag,"Hotel GreenPark, Vizag",1,4.4,3.0
Vizag,"Hotel Novotel, Maharani Peta",1,4.1,4.0
Vizag,Jagadamba Junction,1,3.7,1.0
Vizag,MVP Colony,1,4.1,2.0
Vizag,Maddilapalem,1,3.5,2.0
Vizag,Rushikonda,1,4.0,2.0
Vizag,Sagar Nagar,1,3.6,2.0
Vizag,"The Park, Lawsons Bay",1,3.8,4.0
Vizag,Waltair Uplands,1,4.4,3.0
Waterloo,Cedar Falls,13,3.646153846153846,1.7692307692307692
Waterloo,Waterloo,7,3.6571428571428575,1.7142857142857142
Weirton,Weirton,1,3.9,2.0
Wellington City,Te Aro,15,4.3,3.1333333333333333
Wellington City,Wellington Central,3,4.033333333333333,4.0
Wellington City,Lyall Bay,1,4.3,3.0
Wellington City,Mt Victoria,1,4.1,3.0
Winchester Bay,Winchester Bay,1,3.2,2.0
Yorkton,Yorkton,1,3.3,2.0
ï¿½ï¿½stanbul,Karakï¿½_y,4,4.4,2.5
ï¿½ï¿½stanbul,Kuruï¿½_eï¿½ï¿½me,2,3.85,4.0
ï¿½ï¿½stanbul,AsmalÛ±mescit,1,4.7,2.0
ï¿½ï¿½stanbul,Bebek,1,4.9,2.0
ï¿½ï¿½stanbul,Beï¿½ï¿½iktaï¿½ï¿½ Merkez,1,4.2,3.0
ï¿½ï¿½stanbul,Caddebostan,1,4.9,4.0
ï¿½ï¿½stanbul,Emirgï¿½ï¿½n,1,4.2,3.0
ï¿½ï¿½stanbul,KadÛ±kï¿½_y Merkez,1,3.7,3.0
ï¿½ï¿½stanbul,Koï¿½ï¿½uyolu,1,4.2,3.0
ï¿½ï¿½stanbul,Moda,1,4.0,2.0
